Date,Close
10/13/16,100.39
10/14/16,101.12
10/17/16,101.16
10/18/16,102.33
10/19/16,104.09
10/20/16,103.58
10/21/16,105.26
10/24/16,105.28
10/25/16,104.54
10/26/16,103.85
10/27/16,104.05
10/28/16,105.46
10/31/16,105.62
11/1/16,103.89
11/2/16,104.03
11/3/16,101.78
11/4/16,102.49
11/7/16,104.75
11/8/16,104.81
11/9/16,103.67
11/10/16,101.4
11/11/16,100.25
11/14/16,99.2
11/15/16,100.02
11/16/16,100.7
11/17/16,102.56
11/18/16,104.59
11/21/16,105.09
11/22/16,105.32
11/23/16,105.1
11/25/16,104.14
11/28/16,103.63
11/29/16,103.79
11/30/16,103.13
12/1/16,99.99
12/2/16,99.78
12/5/16,102.92
12/6/16,102.71
12/7/16,103.55
12/8/16,103.11
12/9/16,102.66
12/12/16,102.9
12/13/16,104.64
12/14/16,103.63
12/15/16,105.03
12/16/16,106.24
12/19/16,110.22
12/20/16,109.71
12/21/16,110.05
12/22/16,109.98
12/23/16,110.73
12/27/16,111.51
12/28/16,110.78
12/29/16,111.16
12/30/16,112.2
1/3/17,110.45
1/4/17,109.92
1/5/17,111.24
1/6/17,111.12
1/9/17,112.49
1/10/17,112.65
1/11/17,113.48
1/12/17,114.77
1/13/17,115.3
1/17/17,115.91
1/18/17,122.97
1/19/17,121.86
1/20/17,122.05
1/23/17,122.17
1/24/17,122.55
1/25/17,122.78
1/26/17,121.13
1/27/17,121.77
1/30/17,121.71
1/31/17,121.4
2/1/17,121.31
2/2/17,122.74
2/3/17,123.01
2/6/17,122.23
2/7/17,123.26
2/8/17,124.09
2/9/17,124.52
2/10/17,124.85
2/13/17,126.5
2/14/17,126.25
2/15/17,127.26
2/16/17,127.27
2/17/17,126.88
2/21/17,127.59
2/22/17,123.83
2/23/17,123.78
2/24/17,122.53
2/27/17,122.9
2/28/17,121.69
3/1/17,123.47
3/2/17,121.57
3/3/17,122.98
3/6/17,121.6
3/7/17,119.98
3/8/17,120.75
3/9/17,121.25
3/10/17,125
3/13/17,124.19
3/14/17,123.99
3/15/17,126.07
3/16/17,126.19
3/17/17,127.9
3/20/17,128.27
3/21/17,126.32
3/22/17,128.92
3/23/17,129.22
3/24/17,132.24
3/27/17,132.7
3/28/17,133.79
3/29/17,132.91
3/30/17,132.63
3/31/17,132.8
4/3/17,132.18
4/4/17,132.74
4/5/17,131.03
4/6/17,130.98
4/7/17,131.18
4/10/17,129.91
4/11/17,129.81
4/12/17,129.01
4/13/17,128.38
4/17/17,130.17
4/18/17,130.65
4/19/17,126.89
4/20/17,130.05
4/21/17,130.03
4/24/17,133.46
4/25/17,134.24
4/26/17,132.46
4/27/17,132.95
4/28/17,131.85
5/1/17,132.86
5/2/17,134.99
5/3/17,134.17
5/4/17,135.06
5/5/17,135.84
5/8/17,133.27
5/9/17,134.96
5/10/17,133.8
5/11/17,134.16
5/12/17,135.44
5/15/17,135.74
5/16/17,137.26
5/17/17,132.81
5/18/17,134
5/19/17,134.85
5/22/17,134.21
5/23/17,133.91
5/24/17,133.49
5/25/17,134.89
5/26/17,134.2
5/30/17,133.41
5/31/17,131.99
6/1/17,133.81
6/2/17,134.7
6/5/17,133.16
6/6/17,132.62
6/7/17,133.99
6/8/17,135.01
6/9/17,130.03
6/12/17,129.08
6/13/17,131.93
6/14/17,130.15
6/15/17,127.58
6/16/17,129.63
6/19/17,131.45
6/20/17,128.49
6/21/17,130.43
6/22/17,130.02
6/23/17,134.64
6/26/17,133.78
6/27/17,132.37
6/28/17,134.99
6/29/17,129.6
6/30/17,130.31
7/3/17,129.67
7/5/17,131.48
7/6/17,131.22
7/7/17,132.89
7/10/17,134.81
7/11/17,135.82
7/12/17,137.04
7/13/17,136.85
7/14/17,139.92
7/17/17,140.22
7/18/17,143.25
7/19/17,150.63
7/20/17,153.82
7/21/17,154.29
7/24/17,153.74
7/25/17,152.73
7/26/17,154.53
7/27/17,153.24
7/28/17,152.53
7/31/17,150.33
8/1/17,150.92
8/2/17,151.02
8/3/17,152.17
8/4/17,152.94
8/7/17,154.42
8/8/17,153.13
8/9/17,153.56
8/10/17,150.18
8/11/17,151.19
8/14/17,152.61
8/15/17,152.46
8/16/17,153.67
8/17/17,150.65
8/18/17,152.26
8/21/17,151.59
8/22/17,154.37
8/23/17,153.4
8/24/17,153.45
8/25/17,154.22
8/28/17,154.12
8/29/17,155.15
8/30/17,154.81
8/31/17,156.31
9/1/17,157.28
9/5/17,154.81
9/6/17,156.48
9/7/17,160.86
9/8/17,159.72
9/11/17,162.78
9/12/17,161.35
9/13/17,160.07
9/14/17,161.43
9/15/17,162.41
9/18/17,166.99
9/19/17,168.29
9/20/17,165.19
9/21/17,165.77
9/22/17,165.96
9/25/17,162.01
9/26/17,162.86
9/27/17,166.94
9/28/17,170.49
9/29/17,171.2
10/2/17,170.7
10/3/17,170.46
10/4/17,171.19
10/5/17,168.52
10/6/17,169.44
10/9/17,170.14
10/10/17,171.18
10/11/17,172.9
10/12/17,173.61
10/13/17,176.3
10/16/17,176.59
10/17/17,176.34
10/18/17,171.73
10/19/17,176.02
10/20/17,175.22
10/23/17,178.07
10/24/17,178.43
10/25/17,177.36
10/26/17,177.82
10/27/17,178.93
10/30/17,177.93
10/31/17,180.75
11/1/17,181.4
11/2/17,182.25
11/3/17,184.58
11/6/17,184.92
11/7/17,183.52
11/8/17,181.51
11/9/17,178.01
11/10/17,179.6
11/13/17,178.85
11/14/17,180.34
11/15/17,177.91
11/16/17,181.79
11/17/17,180.33
11/20/17,181.53
11/21/17,185.37
11/22/17,183
11/24/17,186.37
11/27/17,184.72
11/28/17,184.29
11/29/17,172.44
11/30/17,175.52
12/1/17,172.43
12/4/17,169.33
12/5/17,170.5
12/6/17,170.67
12/7/17,172.17
12/8/17,171.98
12/11/17,175.13
12/12/17,172.16
12/13/17,173.36
12/14/17,171.91
12/15/17,173.8
12/18/17,176.37
12/19/17,177.03
12/20/17,175.17
12/21/17,174.54
12/22/17,175.22
12/26/17,173.09
12/27/17,174.04
12/28/17,174.2
12/29/17,173.82
1/2/18,177.73
1/3/18,179.08
1/4/18,180.75
1/5/18,182.87
1/8/18,183.83
1/9/18,182.84
1/10/18,180.71
1/11/18,178.55
1/12/18,180.87
1/16/18,186.38
1/17/18,199.18
1/18/18,203.36
1/19/18,205.52
1/22/18,205.54
1/23/18,205.43
1/24/18,202.25
1/25/18,200.83
1/26/18,206.51
1/29/18,204.02
1/30/18,200.23
1/31/18,202.96
2/1/18,201.42
2/2/18,194.57
2/5/18,186.68
2/6/18,194.11
2/7/18,187.15
2/8/18,179.9
2/9/18,183.67
2/12/18,186.34
2/13/18,185.24
2/14/18,191.34
2/15/18,194.9
2/16/18,192.23
2/20/18,195.52
2/21/18,194.41
2/22/18,193.29
2/23/18,196.82
2/26/18,200.84
2/27/18,197.44
2/28/18,195.39
3/1/18,191.93
3/2/18,193.57
3/5/18,198.35
3/6/18,202.84
3/7/18,206.05
3/8/18,205.02
3/9/18,209.41
3/12/18,211.3
3/13/18,208.02
3/14/18,211.53
3/15/18,214.44
3/16/18,214.06
3/19/18,212.75
3/20/18,212.6
3/21/18,213.73
3/22/18,204.72
3/23/18,199.11
3/26/18,207.45
3/27/18,200.29
3/28/18,194.53
3/29/18,198.56
4/2/18,193.05
4/3/18,199.43
4/4/18,198.26
4/5/18,198.68
4/6/18,194.63
4/9/18,198.53
4/10/18,205.55
4/11/18,205.55
4/12/18,206.24
4/13/18,205.65
4/16/18,206.7
4/17/18,212.7
4/18/18,206.32
4/19/18,195.1
4/20/18,193.02
4/23/18,191.32
4/24/18,194.05
4/25/18,191.66
4/26/18,195.68
4/27/18,191.75
4/30/18,188.45
5/1/18,191.44
5/2/18,190.34
5/3/18,192.75
5/4/18,195.51
5/7/18,194.88
5/8/18,193.87
5/9/18,197.95
5/10/18,201.07
5/11/18,198.8
5/14/18,201.94
5/15/18,199.93
5/16/18,202.88
5/17/18,202.38
5/18/18,202.38
5/21/18,202.51
5/22/18,202.54
5/23/18,200.2
5/24/18,200.83
5/25/18,201.1
5/29/18,195.6
5/30/18,197.1
5/31/18,196.65
6/1/18,202.16
6/4/18,203.92
6/5/18,209.32
6/6/18,213.61
6/7/18,207.56
6/8/18,207.45
6/11/18,209.86
6/12/18,209.34
6/13/18,213.75
6/14/18,215.89
6/15/18,214.82
6/18/18,211.1
6/19/18,206.18
6/20/18,205.5
6/21/18,204.24
6/22/18,206.37
6/25/18,196.65
6/26/18,197.97
6/27/18,193.9
6/28/18,193.58
6/29/18,197.97
7/2/18,195.25
7/3/18,191.47
7/5/18,195.99
7/6/18,197.32
7/9/18,199.11
7/10/18,199.43
7/11/18,193.59
7/12/18,199.33
7/13/18,199.19
7/16/18,200.08
7/17/18,204.34
7/18/18,217.9
7/19/18,215.26
7/20/18,219.81
